"","UniqueID","YEAR","id","EEZ_grid","GEAR_DEPTH","GEAR_TEMPERATURE","START_LONGITUDE","START_LATITUDE","PHpa.fit","PHpa.se","PHpa.low","PHpa.hi","PHcpueFit","PHcpueSE","PHcpueLow","PHcpueHi","PHpredBio","PHstdBio","ATFpa.fit","ATFpa.se","ATFpa.low","ATFpa.hi","ATFcpueFit","ATFcpueSE","ATFcpueLow","ATFcpueHi","ATFpredBio","ATFstdBio","SpatOver"
"558","64_1993","1993",64,"1 g563",206.333333333333,5.18333333333333,-157.273453299683,54.7468229675075,0.30392692606733,0.0441847387633565,0.390529014043509,0.217324838091151,4.1177839830929,0.116123573455771,4.34538618706621,3.89018177911959,1.25150542819071,0.183344459456112,0.903514604937058,0.026016000167313,0.954505965264992,0.852523244609125,6.72983640300395,0.109810604453984,6.94506518773376,6.51460761827414,6.08050547895115,0.592921443762225,0.109
"559","64_1996","1996",64,"1 g563",226.2,5.04,-157.273453299683,54.7468229675075,0.16220540819782,0.0290450566684232,0.219133719267929,0.10527709712771,3.96896516483019,0.123220584583598,4.21047751061405,3.72745281904634,0.643787614684208,0.0943143270177081,0.941749844769937,0.0169540673809722,0.974979816836642,0.908519872703231,6.23190428951472,0.109977484151335,6.44746015845134,6.01634842057811,5.86889489727159,0.572286900788924,0.054
"560","64_1999","1999",64,"1 g563",317.230769230769,4.26923076923077,-157.273453299683,54.7468229675075,0.0827588987226463,0.0214426103095471,0.124786414929359,0.0407313825159341,4.02697864752339,0.201442148799747,4.42180525917089,3.63215203587588,0.333268318048647,0.0488235194591305,0.949432062701762,0.015821386418596,0.98044198008221,0.918422145321314,6.32225193953266,0.122704843364807,6.56275343252768,6.08175044653764,6.00254869987071,0.585319732660502,0.029
"561","64_2001","2001",64,"1 g563",215.933333333333,5.46666666666667,-157.273453299683,54.7468229675075,0.125685999740304,0.0250206301049722,0.174726434746049,0.0766455647345582,3.844163416349,0.123254520464533,4.08574227645949,3.60258455623852,0.483157522148925,0.0707821578198141,0.938792890647772,0.0181277803146138,0.974323340064415,0.903262441231129,6.39566235424799,0.116865407492831,6.62471855293394,6.16660615556204,6.00420234915161,0.585480983089846,0.041
"562","64_2003","2003",64,"1 g563",223,5.26666666666667,-157.273453299683,54.7468229675075,0.192085999035146,0.0333423706536306,0.257437045516262,0.12673495255403,4.20066276713102,0.119451033404422,4.43478679260368,3.96653874165835,0.806888504234104,0.118208465834643,0.962796181604466,0.0109969068052195,0.984350118942697,0.941242244266236,6.75118080290233,0.108454868813776,6.96375234577733,6.53860926002733,6.50001109835574,0.633828220079552,0.075
"563","64_2005","2005",64,"1 g563",322.6,4.52,-157.273453299683,54.7468229675075,0.0641362626273504,0.0173868996479094,0.0982145859372529,0.0300579393174479,4.21070461758236,0.214654874278515,4.63142817116825,3.78998106399647,0.270058857199459,0.0395633882836223,0.971133818814068,0.00935148037578932,0.989462720350615,0.952804917277521,6.71296336026764,0.122324075900017,6.95271854903167,6.47320817150361,6.51918574361563,0.635697975544863,0.025
"564","64_2007","2007",64,"1 g563",357.785714285714,4.25714285714286,-157.273453299683,54.7468229675075,0.0649324931111813,0.0228626801240227,0.109743346154266,0.0201216400680968,4.08325809977541,0.286953842737463,4.64568763154084,3.52082856800998,0.265136128434842,0.0388422127904384,0.936249860916935,0.0204743317373056,0.976379551122054,0.896120170711816,6.14930695607272,0.130417975594545,6.40492618823803,5.89368772390742,5.75728778235863,0.561403882602787,0.022
"565","64_2009","2009",64,"1 g563",219.666666666667,4.65833333333333,-157.273453299683,54.7468229675075,0.275801347229116,0.0426255463552836,0.359347418085472,0.19225527637276,4.39410967216369,0.117330440989876,4.62407733650385,4.16414200782354,1.21190136745524,0.177542498917826,0.981817314985586,0.00567045371414886,0.992931404265317,0.970703225705854,6.54469863331512,0.108366489830489,6.75709695338288,6.33230031324736,6.42569843955129,0.626581853950836,0.111
"566","64_2011","2011",64,"1 g563",223.6,4.85,-157.273453299683,54.7468229675075,0.339713837351886,0.0491038140188171,0.435957312828768,0.243470361875005,4.19971474020638,0.119615678857919,4.4341614707679,3.96526800964485,1.42670121017879,0.209010489522024,0.984191974619846,0.00506825648258248,0.994125757325707,0.974258191913984,6.43682569054546,0.111005146290369,6.65439577727459,6.21925560381634,6.33507218666169,0.617744718799478,0.129
"567","64_2013","2013",64,"1 g563",175,5.01818181818182,-157.273453299683,54.7468229675075,0.446915097777352,0.0530940987470814,0.550979531321632,0.342850664233073,4.14656684317974,0.104906172562771,4.35218294140277,3.94095074495671,1.85316332616,0.27148681952574,0.976073894329448,0.00723288360157227,0.99025034618853,0.961897442470366,6.86911702472029,0.110141430268588,7.08499422804672,6.65323982139386,6.70476580492345,0.65379423386829,0.177
"568","64_2015","2015",64,"1 g563",185.333333333333,5.21333333333333,-157.273453299683,54.7468229675075,0.556890545919192,0.0515413134664526,0.657911520313439,0.455869571524945,4.52628114737765,0.103699947909613,4.72953304528049,4.3230292494748,2.52064317914688,0.369272038900015,0.976210584069434,0.00710118918844578,0.990128914878788,0.96229225326008,7.07023134251747,0.106534285224031,7.27903854155657,6.86142414347837,6.902034668385,0.673030289116962,0.249
"569","64_2017","2017",64,"1 g563",238.4,5,-157.273453299683,54.7468229675075,0.301599669695949,0.0477081164469413,0.395107577931953,0.208091761459944,4.03415394174829,0.128668675753309,4.28634454622478,3.78196333727181,1.21669949633389,0.178245420635816,0.977037305069667,0.00764320732257357,0.992017991421911,0.962056618717423,5.96857187328784,0.114950385858037,6.19387462956959,5.74326911700609,5.83151737819176,0.568642149106062,0.101
"571","65_2001","2001",65,"1 g564",408,4.2,-155.721975489701,54.7916109311074,0.0109812501037042,0.00641829405728845,0.0235611064559896,-0.00159860624858113,3.48909771016589,0.485153771854667,4.43999910300103,2.53819631733074,0.0383146545915933,0.0056130636568624,0.813498736654318,0.0553558253395222,0.921996154319782,0.705001318988855,5.14837701383534,0.152384273087064,5.44705018908598,4.84970383858469,4.18819819657518,0.40839902703353,0.002
"573","65_2005","2005",65,"1 g564",390.5,4.05,-155.721975489701,54.7916109311074,0.0249726177120273,0.0117948101165603,0.0480904455404856,0.00185478988356909,3.93172174573081,0.37276909466968,4.66234917128338,3.20109432017824,0.0981853841062003,0.0143840735884517,0.967561398373165,0.0115936330658889,0.990284919182307,0.944837877564023,5.73780324512534,0.141184029011942,6.01452394198875,5.46108254826193,5.55167693144356,0.541354384580006,0.008
"574","65_2007","2007",65,"1 g564",399,4.4,-155.721975489701,54.7916109311074,0.0385386344111785,0.0192724663642457,0.0763126684851001,0.000764600337256942,3.89765831572805,0.418810550878051,4.71852699544903,3.07678963600707,0.150210428889533,0.0220056975136231,0.910928279595404,0.0295075206466011,0.968763020062742,0.853093539128065,5.45407593416916,0.143729999730529,5.735786733641,5.17236513469733,4.96827200749541,0.484465481017173,0.011
"576","65_2011","2011",65,"1 g564",462.5,4.25,-155.721975489701,54.7916109311074,0.00202206400663656,0.00633901530683545,0.014446534008034,-0.0104024059947609,3.7584482262778,1.02774880314091,5.77283588043398,1.74406057212163,0.00759982287916336,0.00111336745838713,0.770907263042867,0.0633546221774788,0.895082322510726,0.646732203575009,4.93875626038806,0.177510376690452,5.28667659870135,4.59083592207478,3.80732307153159,0.371259182358493,0
"577","65_2013","2013",65,"1 g564",397,4.4,-155.721975489701,54.7916109311074,0.039341788409496,0.0194616392027684,0.0774866012469221,0.00119697557207003,3.73046770216754,0.406927761067333,4.52804611385952,2.93288929047557,0.146763271007134,0.0215006918745169,0.926710981527661,0.0252815715819787,0.976262861828339,0.877159101226982,5.03337675573673,0.145693859593707,5.3189367205404,4.74781679093307,4.6644855137073,0.454842692728299,0.01
"580","75_1993","1993",75,"1 g530",112,5.1,-163.03016968864,54.9698523146024,0.959985791484957,0.0144484510255403,0.988304755495017,0.931666827474898,4.88879332662655,0.101667135306688,5.08806091182766,4.68952574142544,4.69317213106796,0.687545645526374,0.988617287459675,0.00352989503916435,0.995535881736437,0.981698693182913,9.12199110623879,0.123362227610112,9.36378107235461,8.88020114012297,9.01815810368108,0.879377436862853,0.605
"581","75_1996","1996",75,"1 g530",41,6,-163.03016968864,54.9698523146024,0.989617091458368,0.00421538515811608,0.997879246368276,0.98135493654846,6.37316483192157,0.101648267357051,6.57239543594139,6.17393422790175,6.30699284435098,0.923968979913113,0.686656981985284,0.0606450176318948,0.805521216543798,0.567792747426771,5.90511899772957,0.125647183724911,6.15138747783039,5.65885051762874,4.05479118924495,0.395390260629478,0.365
"582","75_1999","1999",75,"1 g530",91,2.7,-163.03016968864,54.9698523146024,0.983022986117269,0.0068551148207354,0.99645901116591,0.969586961068628,5.6423083203777,0.106950445642957,5.8519311938379,5.4326854469175,5.546518773692,0.812560188329259,0.992887138415034,0.00223371628319453,0.997265222330095,0.988509054499973,7.72070051625747,0.13223514249336,7.97988139554445,7.46151963697048,7.66578424214635,0.747504936251969,0.607
"583","75_2001","2001",75,"1 g530",36,4.25,-163.03016968864,54.9698523146024,0.984356076662404,0.00651866520634546,0.997132660466841,0.971579492857967,6.18399949843567,0.104122889291374,6.38808036144677,5.97991863542458,6.08725748436241,0.891777940311517,0.59435418264676,0.068602853929791,0.72881577634915,0.459892588944369,5.60769859743583,0.134335209793016,5.87099560863014,5.34440158624152,3.33295911640835,0.325003067284825,0.29
"584","75_2003","2003",75,"1 g530",90,5.6,-163.03016968864,54.9698523146024,0.971775079329462,0.0103270284676806,0.992016055126116,0.951534103532808,5.65409658778853,0.0970938900709254,5.84440061232754,5.46379256324951,5.49451016013464,0.804940971564437,0.987898302627673,0.00371922401492249,0.995187981696921,0.980608623558425,8.66946488814142,0.118998639135991,8.90270222084797,8.43622755543488,8.56454964768512,0.835145229267134,0.672
"585","75_2007","2007",75,"1 g530",40,4.5,-163.03016968864,54.9698523146024,0.994703158682996,0.00216874483539527,0.998953898560371,0.990452418805621,6.58308982282681,0.0946690904062179,6.76864124002299,6.39753840563062,6.54822024065971,0.959308584189674,0.779821571263275,0.0468828037879641,0.871711866687684,0.687931275838865,6.01836033525432,0.121818602926972,6.25712479699119,5.77959587351746,4.69324721306659,0.457647299741351,0.439
"586","75_2009","2009",75,"1 g530",33,3.55,-163.03016968864,54.9698523146024,0.99528168438679,0.00201344082495409,0.9992280284037,0.99133534036988,6.80383222619326,0.0963624716148929,6.99270267055846,6.61496178182807,6.77172959837076,0.992052511183389,0.815729369047084,0.0423785618754267,0.89879135032292,0.732667387771248,5.51835135479865,0.126212848997751,5.76572853883424,5.27097417076305,4.50148126883002,0.438947844422253,0.435
"587","75_2011","2011",75,"1 g530",65,4.5,-163.03016968864,54.9698523146024,0.993239044536971,0.00252383882586488,0.998185768635667,0.988292320438276,6.33208855643815,0.0953895097892529,6.51905199562509,6.14512511725122,6.28927758772012,0.921373710185991,0.976831030027514,0.00703799511666714,0.990625500456181,0.963036559598846,7.23281064844402,0.114687581484526,7.45759830815369,7.00802298873435,7.06523387571354,0.688944148575696,0.635
"588","75_2013","2013",75,"1 g530",34,4,-163.03016968864,54.9698523146024,0.995377915668249,0.0019772374995357,0.999253301167338,0.991502530169159,6.42322751847467,0.100000847208432,6.6192291790032,6.22722585794615,6.39353881920225,0.936647890143768,0.743547809150161,0.0545690830538737,0.850503211935754,0.636592406364569,5.17802814883148,0.130223276210315,5.4332657702037,4.92279052745927,3.85011148578151,0.375431560533496,0.352
"589","75_2015","2015",75,"1 g530",36,6.5,-163.03016968864,54.9698523146024,0.997838580436355,0.000919162596197599,0.999640139124902,0.996037021747808,6.8407647528237,0.0956352796167261,7.02820990087248,6.65331960477491,6.82597899005665,1,0.734517541625838,0.0544625633205469,0.84126416573411,0.627770917517566,5.7181062022318,0.127496689186045,5.96799971303645,5.46821269142715,4.20004931041876,0.409554651274747,0.41
"590","75_2017","2017",75,"1 g530",62,4.9,-163.03016968864,54.9698523146024,0.993004296108912,0.00267337517568453,0.998244111453253,0.98776448076457,6.28296819557191,0.0989949601310568,6.47699831742878,6.08893807371504,6.23901441051856,0.914010198332999,0.966944950113543,0.010211506620802,0.986959503090315,0.946930397136772,6.79797103872818,0.119660291344606,7.0325052097636,6.56343686769275,6.57326376691633,0.640971224580203,0.586
"591","76_1993","1993",76,"1 g531",53.125,6.0375,-161.844508874099,55.1672564181554,0.992029450516478,0.00274210916377603,0.997403984477479,0.986654916555477,6.42263643740053,0.0908606650025589,6.60072334080554,6.24454953399551,6.37144449586156,0.933411090942821,0.51263298924119,0.0612733673304757,0.632728789208923,0.392537189273458,6.85076034139249,0.116124624870633,7.07836460613893,6.62315607664605,3.51192575238303,0.342454438154354,0.32
"592","76_1996","1996",76,"1 g531",58.7777777777778,4.41111111111111,-161.844508874099,55.1672564181554,0.981413885676289,0.00601948145087208,0.993212069319999,0.96961570203258,6.2755011212446,0.0903290147893006,6.45254599023163,6.09845625225757,6.15886393996657,0.902268223933613,0.7869810264922,0.0419362728908485,0.869176121358263,0.704785931626137,6.90272132352303,0.110504311139739,7.11930977335692,6.68613287368914,5.43231071277576,0.529714761697673,0.478
"593","76_1999","1999",76,"1 g531",68.25,2.225,-161.844508874099,55.1672564181554,0.991007956440483,0.0036500324694512,0.998162020080608,0.983853892800359,6.3885975283885,0.110717365407968,6.60560356458811,6.17159149218888,6.33115098112901,0.927508125992117,0.942391820116294,0.0153389077258286,0.972456079258918,0.91232756097367,6.6958134287512,0.146588157831816,6.98312621810156,6.40850063940084,6.31007980427997,0.615307664923592,0.571
"594","76_2001","2001",76,"1 g531",68.1428571428571,4.81428571428571,-161.844508874099,55.1672564181554,0.96570244586579,0.0109690887587436,0.987201859832928,0.944203031898653,5.89102243573214,0.0941859203115504,6.07562683954278,5.70641803192151,5.68897477483678,0.833429868905817,0.848184601429746,0.0345330407179465,0.915869361236921,0.780499841622571,7.41598998479181,0.119399441575624,7.65001289028003,7.18196707930358,6.29012850945763,0.613362176909159,0.511
"595","76_2003","2003",76,"1 g531",53.625,5.91875,-161.844508874099,55.1672564181554,0.986832034455994,0.00445306389280487,0.995560039685891,0.978104029226096,6.5591722243381,0.0872291849676344,6.73014142687466,6.38820302180154,6.47280127049081,0.948259770491484,0.789139197577081,0.0405020795721059,0.868523273538408,0.709755121615753,7.17246013469808,0.110565029464463,7.38916759244843,6.95575267694773,5.66006943534924,0.551923940043978,0.523
"596","76_2005","2005",76,"1 g531",38.8888888888889,5.61111111111111,-161.844508874099,55.1672564181554,0.98898288850284,0.0040660944919641,0.996952433707089,0.98101334329859,6.57952568418877,0.0877322831314467,6.7514809591264,6.40757040925113,6.50703831612763,0.9532754679741,0.778859126393234,0.0432933657647843,0.863714123292211,0.694004129494257,6.43231828844452,0.116413632851412,6.66048900883329,6.20414756805576,5.00986980282112,0.488521759717559,0.466
"597","76_2007","2007",76,"1 g531",66.5,3.33,-161.844508874099,55.1672564181554,0.991749633530438,0.00273863050460017,0.997117349319455,0.986381917741422,6.47920147169557,0.0874473893607954,6.65059835484273,6.30780458854841,6.42574568512396,0.941366168059452,0.911509331869416,0.0206707633480642,0.952024028031622,0.87099463570721,7.17162828788212,0.110281725497474,7.38778046985717,6.95547610590707,6.53700610910323,0.637435672660647,0.6
"598","76_2009","2009",76,"1 g531",75.8571428571429,3.27142857142857,-161.844508874099,55.1672564181554,0.988267741547596,0.00387409464312972,0.99586096704813,0.980674516047062,6.41541151650463,0.088277441690441,6.58843530221789,6.24238773079137,6.34014425051447,0.928825632154758,0.972552285580363,0.00735435026824468,0.986966812106122,0.958137759054603,7.65195289076789,0.111686284482617,7.87085800835382,7.43304777318196,7.44192427306957,0.725675932639515,0.674
"599","76_2011","2011",76,"1 g531",58.7142857142857,4.55714285714286,-161.844508874099,55.1672564181554,0.992752005600226,0.00241867031800792,0.997492599423522,0.988011411776931,6.48023333469509,0.0883168036119857,6.65333426977459,6.3071323996156,6.433264639776,0.942467688392725,0.930437169409893,0.0177489151112241,0.965225043027892,0.895649295791893,7.10751847568057,0.110571604275031,7.32423882005963,6.89079813130151,6.61309937204074,0.644855668823411,0.608
"600","76_2013","2013",76,"1 g531",41,4.45,-161.844508874099,55.1672564181554,0.99345743946834,0.00240458347245843,0.998170423074359,0.988744455862322,6.45118172386685,0.0902032887675565,6.62798016985126,6.27438327788244,6.40897447693772,0.938909200610435,0.682255470667383,0.0556361943584401,0.791302411609925,0.57320852972484,5.78178980002016,0.119536237722752,6.01608082595675,5.54749877408356,3.94465772131262,0.384650940512257,0.361
"601","76_2015","2015",76,"1 g531",27,6.95,-161.844508874099,55.1672564181554,0.997846658989261,0.000893742278681483,0.999598393855476,0.996094924123045,6.83567386885846,0.0954207346450484,7.02269850876276,6.64864922895417,6.82095433198061,0.999263891951124,0.417307456478174,0.0621588851477325,0.53913887136773,0.295476041588618,5.3705535692035,0.13260848432037,5.63046619847142,5.11064093993557,2.24117204984409,0.218540871661597,0.218
"602","76_2017","2017",76,"1 g531",58.4,4.98,-161.844508874099,55.1672564181554,0.992085817703486,0.00270139248834966,0.997380546980651,0.986791088426321,6.37857288352195,0.0928721897843969,6.56060237549936,6.19654339154453,6.32809169493015,0.927059943218142,0.91693818448721,0.0220914527708732,0.960237431918122,0.873638937056299,6.7968066252205,0.116286363445953,7.02472789757457,6.56888535286643,6.23225152724033,0.607718484295828,0.563
"603","77_1990","1990",77,"1 g532",128,3.1,-160.40209736567,55.3415877436952,0.892177494955108,0.0301478574757299,0.951267295607538,0.833087694302677,4.2676079152932,0.135022840244112,4.53225268217166,4.00296314841474,3.80746373931688,0.557790134552594,0.963190697566861,0.0100521520816229,0.982892915646842,0.943488479486881,9.64976368183843,0.146394317035641,9.93669654322828,9.36283082044857,9.29456261206532,0.906330156622895,0.506
"604","77_1993","1993",77,"1 g532",93.0833333333333,5.44166666666667,-160.40209736567,55.3415877436952,0.966534136006679,0.00853284675773531,0.98325851565184,0.949809756361518,5.35172654124735,0.0880304584877449,5.52426623988333,5.17918684261137,5.17262638868852,0.757785278305639,0.95639391634172,0.0106423405236827,0.977252903768138,0.935534928915302,8.8589538348142,0.10572219136867,9.06616932989679,8.6517383397316,8.47264955276844,0.82618387940099,0.626
"605","77_1996","1996",77,"1 g532",90.8888888888889,4.32222222222222,-160.40209736567,55.3415877436952,0.941973583861255,0.013781716763087,0.968985748716906,0.914961419005605,5.38104759267493,0.0872076768232804,5.55197463924856,5.2101205461013,5.06880468579998,0.742575488905499,0.978379921611183,0.00541748701335497,0.988998196157359,0.967761647065007,8.49934766977067,0.100223907237005,8.6957865279552,8.30290881158614,8.31559110689642,0.81086881705891,0.602
"606","77_1999","1999",77,"1 g532",70.8,2.84,-160.40209736567,55.3415877436952,0.983196366915669,0.004970631880604,0.992938805401653,0.973453928429685,6.12561313066517,0.0927809032292361,6.30746370099448,5.94376256033587,6.02268057520092,0.882317479144619,0.967034689924529,0.00823323609285186,0.983171832666519,0.950897547182539,7.26516690345352,0.111007898869368,7.48274238523748,7.04759142166956,7.02566842373113,0.685086047469838,0.604
"607","77_2001","2001",77,"1 g532",69.7,5.08,-160.40209736567,55.3415877436952,0.951399194506749,0.0124823172103628,0.97586453623906,0.926933852774438,5.75624934251723,0.0911293190618745,5.9348628078785,5.57763587715595,5.47649098785089,0.802301178457838,0.905527821093611,0.0216763044118157,0.94801337774077,0.863042264446452,7.69066761178949,0.108957976684357,7.90422524609083,7.47710997748815,6.96411348525894,0.679083710474013,0.545
"608","77_2003","2003",77,"1 g532",71.5,5.86363636363636,-160.40209736567,55.3415877436952,0.973181494548736,0.00696259349705436,0.986828177802962,0.959534811294509,6.12881964658209,0.0819172749257369,6.28937750543654,5.96826178772765,5.96445386348041,0.873787316393558,0.949853187490463,0.0115667198056717,0.97252395830958,0.927182416671347,8.21035189252622,0.0994003269553049,8.40517653335862,8.01552725169382,7.79862891553439,0.760458868423237,0.664
"609","77_2005","2005",77,"1 g532",79.4375,5.1625,-160.40209736567,55.3415877436952,0.964285468841597,0.00891448514386796,0.981757859723579,0.946813077959616,5.87641039326423,0.0839578258350375,6.0409677319009,5.71185305462755,5.66653715117443,0.830142776505587,0.987609606581443,0.00327587500986875,0.994030321600786,0.9811888915621,8.55033479532782,0.0986363827553857,8.74366210552837,8.35700748512726,8.44439278335333,0.823428509049682,0.684
"610","77_2007","2007",77,"1 g532",74.8181818181818,3.53636363636364,-160.40209736567,55.3415877436952,0.985110887026704,0.00384578993424898,0.992648635297832,0.977573138755576,6.1523082291358,0.0805084275298371,6.31010474709428,5.99451171117732,6.06070581686566,0.887888144058785,0.964811613790512,0.00821246955223899,0.9809080541129,0.948715173468123,7.80827438805764,0.0959386355145881,7.99631411366623,7.62023466244904,7.53351381326101,0.734606999734482,0.652
"611","77_2009","2009",77,"1 g532",67.8333333333333,3.88333333333333,-160.40209736567,55.3415877436952,0.984474071271268,0.00395143822577285,0.992218890193783,0.976729252348753,6.43810562630833,0.0798886910240047,6.59468746071538,6.28152379190128,6.33814805720622,0.928533191566945,0.969834251028594,0.00734820214327919,0.984236727229421,0.955431774827766,7.6626475045017,0.0938232385471831,7.84654105205418,7.47875395694922,7.43149800342453,0.724659247616799,0.673
"612","77_2011","2011",77,"1 g532",68.5625,4.43125,-160.40209736567,55.3415877436952,0.987664490598317,0.0032519875424702,0.994038386181559,0.981290595015076,6.2010980915818,0.0815029682719896,6.3608439093949,6.0413522737687,6.12460438777233,0.897249229259861,0.975777391862813,0.0062330995827059,0.987994267044916,0.963560516680709,7.73995944272758,0.0972661266823634,7.93060105102501,7.54931783443014,7.55247743814867,0.736456178209245,0.661
"613","77_2013","2013",77,"1 g532",65.8571428571429,4.72142857142857,-160.40209736567,55.3415877436952,0.98565819978166,0.00384262526578569,0.9931897453026,0.97812665426072,6.0809936970284,0.084976167129436,6.24754698460209,5.9144404094547,5.99378130029663,0.878083760443407,0.944341061034465,0.0134624981415169,0.970727557391839,0.917954564677092,7.20985240862175,0.101481360340778,7.40875587488968,7.01094894235383,6.80855967345976,0.663915367810074,0.583
"614","77_2015","2015",77,"1 g532",86.625,5.63125,-160.40209736567,55.3415877436952,0.987381272037008,0.00336600836742431,0.99397864843716,0.980783895636856,5.92668653686946,0.0845320293663493,6.0923693144275,5.76100375931141,5.85189929173877,0.857298169282851,0.983147799269384,0.00440591649127365,0.99178339559228,0.974512202946487,8.53119112760867,0.102876605642302,8.73282927466758,8.32955298054976,8.38742178225496,0.817873160347052,0.701
"615","77_2017","2017",77,"1 g532",81.6666666666667,4.84444444444444,-160.40209736567,55.3415877436952,0.980617467974451,0.0051028582475827,0.990619070139714,0.970615865809189,5.74307455859254,0.0874502734527354,5.9144770945599,5.57167202262517,5.6317592320355,0.82504784152416,0.987419420362931,0.00361622365419414,0.994507218725151,0.98033162200071,8.03993715692638,0.104462967958593,8.24468457412522,7.83518973972754,7.93879008724663,0.774126246008655,0.639
"616","78_1990","1990",78,"1 g533",141.666666666667,4.43333333333333,-158.893212303679,55.5327620058504,0.648407032397805,0.0497171206497752,0.745852588871364,0.550961475924245,3.77102382728653,0.122411445283287,4.01095026004178,3.53109739453129,2.44515836895227,0.358213579695179,0.961635346025248,0.011197419505133,0.983582288255308,0.939688403795187,9.54399035115953,0.129845727157484,9.7984879763882,9.28949272593086,9.17783846379892,0.894948166959107,0.321
"617","78_1993","1993",78,"1 g533",133.434782608696,5.39565217391304,-158.893212303679,55.5327620058504,0.759793981635881,0.0341164840208238,0.826662290316695,0.692925672955066,4.28093167004274,0.0828078929956098,4.44323514031413,4.11862819977134,3.25262611869291,0.47650690449399,0.990710137018663,0.00272766790100209,0.996056366104627,0.985363907932699,9.27172206052794,0.0952584854673176,9.45842869204388,9.085015429012,9.18558903298459,0.895703939433526,0.427
"618","78_1996","1996",78,"1 g533",118.636363636364,4.51363636363636,-158.893212303679,55.5327620058504,0.74184190913441,0.0349054505527434,0.810256592217787,0.673427226051033,4.53272955652478,0.0839778651898321,4.69732617229685,4.36813294075271,3.36256874780231,0.492613404275129,0.992202077592198,0.00227236652258997,0.996655915976474,0.987748239207921,8.7876634241211,0.0931430000913149,8.97022370430008,8.60510314394213,8.71913790659392,0.850219419065694,0.419
"619","78_1999","1999",78,"1 g533",134.125,3.54375,-158.893212303679,55.5327620058504,0.721117527816888,0.0398643003134732,0.799251556431295,0.64298349920248,4.30568871014598,0.0870539959049131,4.47631454211961,4.13506287817235,3.10490759820955,0.454866269399957,0.998243726971925,0.000555277236976821,0.9993320703564,0.99715538358745,8.88758479603989,0.0963537301548328,9.07643810714337,8.69873148493642,8.87197577057788,0.86512292458651,0.394
"620","78_2001","2001",78,"1 g533",127.35,5.06,-158.893212303679,55.5327620058504,0.576513630154517,0.0484548378679984,0.671485112375793,0.48154214793324,4.14858222887796,0.0908412129059861,4.32663100617369,3.97053345158223,2.39171420076495,0.350384055422517,0.993637650244395,0.001979584534851,0.997517635932703,0.989757664556087,9.01941199503173,0.104161844627373,9.22356921050138,8.81525477956207,8.96202734132944,0.873904021409447,0.306
"621","78_2003","2003",78,"1 g533",113.4375,5.7375,-158.893212303679,55.5327620058504,0.815578964468086,0.0289922014632564,0.872403679336068,0.758754249600104,4.86588194493428,0.0823632919972678,5.02731399724892,4.70444989261963,3.96851095787345,0.581383412350719,0.992952947993202,0.00208115240550754,0.997032006707997,0.988873889278407,9.18098480259813,0.0940528714769723,9.36532843069299,8.99664117450326,9.1162859252206,0.888946063981414,0.517
"622","78_2005","2005",78,"1 g533",106.153846153846,5.13076923076923,-158.893212303679,55.5327620058504,0.845628499316075,0.0244718161958875,0.893593259060014,0.797663739572135,5.01841764996868,0.0807465116822876,5.17668081286596,4.86015448707139,4.24371698628431,0.621700856751259,0.995845356870799,0.00126384646301237,0.998322495938303,0.993368217803294,8.95126105096962,0.0922481681347929,9.13206746051381,8.77045464142542,8.91407175574652,0.86922778270878,0.54
"623","78_2007","2007",78,"1 g533",99.8333333333333,3.85555555555556,-158.893212303679,55.5327620058504,0.932476392928826,0.0121376530246627,0.956266192857165,0.908686593000487,5.29783918360453,0.0785983403070072,5.45189193060627,5.1437864366028,4.94010997224455,0.723721825021842,0.986967066032104,0.00365669099134203,0.994134180375135,0.979799951689074,8.30333373599667,0.0926896596397894,8.48500546889066,8.12166200310268,8.19511693570203,0.799121155656761,0.578
"624","78_2009","2009",78,"1 g533",114.944444444444,3.48888888888889,-158.893212303679,55.5327620058504,0.882112363503474,0.0212710156880752,0.923803554252102,0.840421172754847,5.110869856203,0.0829282441751528,5.2734092147863,4.9483304976197,4.50836148841389,0.660471046714499,0.997004044169663,0.000915284172341696,0.998798001147453,0.995210087191874,8.71423332074317,0.0956067108050573,8.90162247392109,8.52684416756526,8.68812586261898,0.84719537674696,0.56
"625","78_2011","2011",78,"1 g533",117,4.58125,-158.893212303679,55.5327620058504,0.888728339619372,0.0191394410807154,0.926241644137575,0.85121503510117,4.7797380927558,0.0820198836423649,4.94049706469484,4.61897912081677,4.24788869899033,0.62231200904342,0.997669983597883,0.000750031784881658,0.999140045896251,0.996199921299515,8.9459347947611,0.0944667907818123,9.13108970469346,8.76077988482875,8.92509061995704,0.870302252734165,0.542
"626","78_2013","2013",78,"1 g533",126.833333333333,4.55,-158.893212303679,55.5327620058504,0.817850865177494,0.0292349260673353,0.875151320269471,0.760550410085517,4.40469591237407,0.0865908005645115,4.57441388148052,4.23497794326763,3.60238436277891,0.527746183811358,0.997147392769745,0.000913715857490591,0.998938275850427,0.995356509689064,8.68932600541098,0.0987896227757326,8.88295366605141,8.49569834477054,8.6645387712219,0.844895355419173,0.446
